features,RF_acc,RF_pre,RF_rec,RF_f1,RF_acc_cv,RF_acc_cv_std
"(4, 5, 8, 9)",0.5016666666666667,0.5168120347544728,0.5016666666666667,0.5041486755341604,0.6273430954106198,0.020532838408307233
"(4, 5, 8, 10)",0.5116666666666667,0.5347545838207239,0.5116666666666667,0.5130485100905886,0.6223619335772905,0.021444784726698977
"(4, 5, 8, 11)",0.5333333333333333,0.5398768162781615,0.5333333333333333,0.5358114361153875,0.5716953327836345,0.04919527092429811
"(4, 5, 9, 10)",0.49166666666666664,0.5069850311489249,0.49166666666666664,0.4938220327905141,0.6149290540105685,0.019481710179836804
"(4, 5, 9, 11)",0.5233333333333333,0.5321873719857818,0.5233333333333333,0.526803939806661,0.5717338117076782,0.045761768613671136
"(4, 5, 10, 11)",0.5283333333333333,0.5355330855330855,0.5283333333333333,0.531303998392606,0.5715586879307774,0.04730150341662185
"(4, 6, 7, 8)",0.5066666666666667,0.5104213401934622,0.5066666666666667,0.5064087001356509,0.6125550399288875,0.020119208117509328
"(4, 6, 7, 9)",0.49666666666666665,0.4994201862192898,0.49666666666666665,0.497570764373642,0.5981952120164485,0.019729509360032184
"(4, 6, 7, 10)",0.5066666666666667,0.5094850948509485,0.5066666666666667,0.5073967083408358,0.6017754214926219,0.019740917705162408
"(4, 6, 7, 11)",0.515,0.5244452745333449,0.515,0.5187795099090767,0.570799989854042,0.04503289354853061
"(4, 6, 8, 9)",0.4766666666666667,0.48398623573723276,0.4766666666666667,0.4775858472697422,0.6037018436114159,0.020128530426135972
"(4, 6, 8, 10)",0.475,0.48478770185800063,0.475,0.4776254692073987,0.6051999700164228,0.019366901827455613
"(4, 6, 8, 11)",0.5283333333333333,0.5411662499513662,0.5283333333333333,0.5328772376275981,0.5704885695183624,0.04824733105629417
"(4, 6, 9, 10)",0.515,0.5160006001350305,0.515,0.515481370827109,0.5679961695222995,0.012845533839861596
"(4, 6, 9, 11)",0.505,0.5231326778962324,0.505,0.5103699246052237,0.5613824208407062,0.044775142026697995
"(4, 6, 10, 11)",0.5216666666666666,0.5258275851524562,0.5216666666666666,0.5233226927035882,0.5620242813973861,0.04394820397945822
"(4, 7, 8, 9)",0.5033333333333333,0.5092282301270022,0.5033333333333333,0.5046884276227152,0.601055459774684,0.01622963047033022
"(4, 7, 8, 10)",0.49666666666666665,0.5047689904918821,0.49666666666666665,0.4984339771515869,0.6046747879759798,0.02204221466751323
"(4, 7, 8, 11)",0.54,0.5505173321407442,0.54,0.5439152796612267,0.5684649354936652,0.044191585356144
"(4, 7, 9, 10)",0.5033333333333333,0.5127618814706122,0.5033333333333333,0.5066226562971002,0.5819867072807848,0.016098566079454712
"(4, 7, 9, 11)",0.525,0.5276092979472203,0.525,0.5260230389321529,0.5629193214625625,0.04048190211215917
"(4, 7, 10, 11)",0.535,0.5370905741918225,0.535,0.5359895211740646,0.5622381945343572,0.04082934448164123
"(4, 8, 9, 10)",0.475,0.4782621576159272,0.475,0.47632807986769343,0.5889524979878445,0.01632178442448133
"(4, 8, 9, 11)",0.5183333333333333,0.5266001522958784,0.5183333333333333,0.5217264114748326,0.5601369212166366,0.04501331441023415
"(4, 8, 10, 11)",0.525,0.5349316733450838,0.525,0.5282370106378551,0.5601368757869742,0.04340040865216057
"(4, 9, 10, 11)",0.5416666666666666,0.5491056269706525,0.5416666666666666,0.5445305077820475,0.5553503724853733,0.04458257613666898
"(5, 6, 7, 8)",0.45,0.45658512552911246,0.45,0.4447061259903733,0.5913459673224438,0.022176941028758945
"(5, 6, 7, 9)",0.4266666666666667,0.4249539982948599,0.4266666666666667,0.4209910982778403,0.5621395099502318,0.020780917304379788
"(5, 6, 7, 10)",0.4533333333333333,0.4570137603133393,0.4533333333333333,0.4528004330308757,0.5618089107254133,0.020758579810638438
"(5, 6, 7, 11)",0.4766666666666667,0.4943976785462068,0.4766666666666667,0.47438184723317534,0.5644764496415979,0.058941836615320854
"(5, 6, 8, 9)",0.4483333333333333,0.45368226352910596,0.4483333333333333,0.4492472604126707,0.558676255354075,0.022120686605961552
"(5, 6, 8, 10)",0.4716666666666667,0.48477105550276284,0.4716666666666667,0.474908352863439,0.5618474842945871,0.018795931691378904
"(5, 6, 8, 11)",0.47333333333333333,0.48495050568221304,0.47333333333333333,0.47333693478015515,0.5596317736573074,0.062370009601069726
"(5, 6, 9, 10)",0.4666666666666667,0.4758817481262608,0.4666666666666667,0.4693789720998974,0.5153430128800663,0.01251227281350856
"(5, 6, 9, 11)",0.4716666666666667,0.4805499498141668,0.4716666666666667,0.46850827101712195,0.5568888215015564,0.06153523767545668
"(5, 6, 10, 11)",0.4866666666666667,0.49096225412014877,0.4866666666666667,0.4871936097562544,0.54276127923872,0.05512069865070153
"(5, 7, 8, 9)",0.4483333333333333,0.4535634118967452,0.4483333333333333,0.4401248894783378,0.5730164122226993,0.020143989228942668
"(5, 7, 8, 10)",0.45666666666666667,0.47018398268398265,0.45666666666666667,0.4551012974874925,0.58181131849752,0.020723438437195995
"(5, 7, 8, 11)",0.465,0.4806915121420469,0.465,0.46151011648278445,0.5539883419914697,0.06298295235244272
"(5, 7, 9, 10)",0.43333333333333335,0.4464556690409686,0.43333333333333335,0.43330841828672145,0.5367660440531437,0.013275930440041822
"(5, 7, 9, 11)",0.4766666666666667,0.4933323832602598,0.4766666666666667,0.47293295158014,0.5548642334539492,0.06438887351737264
"(5, 7, 10, 11)",0.49333333333333335,0.505531417064683,0.49333333333333335,0.4919246343919018,0.5532681001239472,0.05601087430237469
"(5, 8, 9, 10)",0.4533333333333333,0.4702674183166126,0.4533333333333333,0.45664473582658605,0.5381088843004929,0.013321944630310714
"(5, 8, 9, 11)",0.44,0.4509805441438648,0.44,0.4387875696671993,0.5336555810718825,0.06965012100289224
"(5, 8, 10, 11)",0.475,0.4843815407078522,0.475,0.4739496167929362,0.5434030035064128,0.060116041955999636
"(5, 9, 10, 11)",0.47333333333333333,0.4801294790457941,0.47333333333333333,0.4694223686761,0.5299582690692901,0.06173839809750874
"(6, 7, 8, 9)",0.43,0.4224355677771827,0.43,0.42193060589031145,0.4799299285315695,0.01584757938815814
"(6, 7, 8, 10)",0.4583333333333333,0.46078979500032136,0.4583333333333333,0.4584082665552548,0.4828094271092425,0.01147155962896066
"(6, 7, 8, 11)",0.435,0.4315413882583287,0.435,0.431241574727196,0.5211820722437635,0.04925707825569735
"(6, 7, 9, 10)",0.455,0.4672961729418097,0.455,0.4561686672154345,0.4647522152639122,0.01257841756492774
"(6, 7, 9, 11)",0.455,0.4533080088635645,0.455,0.45081559477000155,0.49771581171827856,0.04009542537546212
"(6, 7, 10, 11)",0.4816666666666667,0.4780548778651246,0.4816666666666667,0.47959021353923587,0.5018598335911467,0.03673061912667356
"(6, 8, 9, 10)",0.4716666666666667,0.4782235065253933,0.4716666666666667,0.4517578804554821,0.4642853989822241,0.010857231936031537
"(6, 8, 9, 11)",0.4216666666666667,0.417413716758348,0.4216666666666667,0.41700672656913257,0.4870924296767756,0.04657760303799491
"(6, 8, 10, 11)",0.47,0.46933549542245195,0.47,0.4695969506350525,0.4946212566904643,0.03816227543759524
"(6, 9, 10, 11)",0.45666666666666667,0.4465870494803863,0.45666666666666667,0.44918982861197265,0.4507047579242582,0.03609203330458532
"(7, 8, 9, 10)",0.47,0.48703328498724924,0.47,0.47428920615211706,0.47469501931896396,0.010254347604665414
"(7, 8, 9, 11)",0.44166666666666665,0.43846560846560845,0.44166666666666665,0.43883660130718954,0.4991754629850469,0.04810849983305146
"(7, 8, 10, 11)",0.44666666666666666,0.44391859910863085,0.44666666666666666,0.44516876253348403,0.5162974635862326,0.04408680080278235
"(7, 9, 10, 11)",0.47333333333333333,0.471472953657274,0.47333333333333333,0.4712307814670019,0.4817599489067731,0.037583196849054756
"(8, 9, 10, 11)",0.4533333333333333,0.4509848640907173,0.4533333333333333,0.44995297390606803,0.46975429367096655,0.038318749040568444
